iso3_code,year,value,unit,entity_name
BWA,2010,827073888.8258917,USD constant (2022),Botswana
BWA,2011,827510742.4580463,USD constant (2022),Botswana
BWA,2012,893794819.6090436,USD constant (2022),Botswana
BWA,2013,1016340537.734892,USD constant (2022),Botswana
BWA,2014,971971381.845942,USD constant (2022),Botswana
BWA,2015,959811354.4033308,USD constant (2022),Botswana
BWA,2016,972532066.1578796,USD constant (2022),Botswana
BWA,2017,1163759068.1826708,USD constant (2022),Botswana
BWA,2018,1104654424.1266117,USD constant (2022),Botswana
BWA,2019,1153576021.7136164,USD constant (2022),Botswana
BWA,2020,1052805205.9235352,USD constant (2022),Botswana
BWA,2021,1213561698.475445,USD constant (2022),Botswana
BWA,2022,1165859680.0230308,USD constant (2022),Botswana
BFA,2000,171157525.86003095,USD constant (2022),Burkina Faso
BFA,2001,178646702.99674785,USD constant (2022),Burkina Faso
BFA,2002,191767478.75296527,USD constant (2022),Burkina Faso
BFA,2003,218692402.25318587,USD constant (2022),Burkina Faso
BFA,2004,306570333.295798,USD constant (2022),Burkina Faso
BFA,2005,312104206.40118366,USD constant (2022),Burkina Faso
BFA,2006,378907582.26042056,USD constant (2022),Burkina Faso
BFA,2007,457333799.0439747,USD constant (2022),Burkina Faso
BFA,2008,429691694.04487133,USD constant (2022),Burkina Faso
BFA,2009,483710931.56158173,USD constant (2022),Burkina Faso
BFA,2010,540878083.9084609,USD constant (2022),Burkina Faso
BFA,2011,511657737.2358647,USD constant (2022),Burkina Faso
BFA,2012,539282622.1454717,USD constant (2022),Burkina Faso
BFA,2013,689597832.7679107,USD constant (2022),Burkina Faso
BFA,2014,646621203.8146325,USD constant (2022),Burkina Faso
BFA,2015,689672203.7538832,USD constant (2022),Burkina Faso
BFA,2016,847945482.0972883,USD constant (2022),Burkina Faso
BFA,2017,916396037.8602796,USD constant (2022),Burkina Faso
BFA,2018,806010616.7798233,USD constant (2022),Burkina Faso
BFA,2019,912897879.94069,USD constant (2022),Burkina Faso
BFA,2020,1140021522.8177383,USD constant (2022),Burkina Faso
BFA,2021,1187665306.3963122,USD constant (2022),Burkina Faso
BFA,2022,1277547365.335452,USD constant (2022),Burkina Faso
BDI,2000,92258186.14659752,USD constant (2022),Burundi
BDI,2001,126230149.28244326,USD constant (2022),Burundi
BDI,2002,121650516.85528392,USD constant (2022),Burundi
BDI,2003,122852166.63953573,USD constant (2022),Burundi
BDI,2004,171561684.32418013,USD constant (2022),Burundi
BDI,2005,190779520.5742939,USD constant (2022),Burundi
BDI,2006,231764396.5633952,USD constant (2022),Burundi
BDI,2007,252780262.18575135,USD constant (2022),Burundi
BDI,2008,223396715.0242625,USD constant (2022),Burundi
BDI,2009,276578809.10353774,USD constant (2022),Burundi
BDI,2010,355297782.005443,USD constant (2022),Burundi
BDI,2011,329916352.8904853,USD constant (2022),Burundi
BDI,2012,295571668.742262,USD constant (2022),Burundi
BDI,2013,309795077.3356852,USD constant (2022),Burundi
BDI,2014,269878307.82901275,USD constant (2022),Burundi
BDI,2015,226242082.52308035,USD constant (2022),Burundi
BDI,2016,252457740.2878472,USD constant (2022),Burundi
BDI,2017,249813646.84034416,USD constant (2022),Burundi
BDI,2018,266292712.73686844,USD constant (2022),Burundi
BDI,2019,336494796.87883556,USD constant (2022),Burundi
BDI,2020,399858292.05117136,USD constant (2022),Burundi
BDI,2021,346027384.36899036,USD constant (2022),Burundi
BDI,2022,328860421.6395343,USD constant (2022),Burundi
CPV,2000,43091622.65819093,USD constant (2022),Cabo Verde
CPV,2001,49020954.846492454,USD constant (2022),Cabo Verde
CPV,2002,51652650.10444469,USD constant (2022),Cabo Verde
CPV,2003,56743023.77102046,USD constant (2022),Cabo Verde
CPV,2004,58204555.53919026,USD constant (2022),Cabo Verde
CPV,2005,58020947.0265038,USD constant (2022),Cabo Verde
CPV,2006,72468275.01891387,USD constant (2022),Cabo Verde
CPV,2007,83878973.2960946,USD constant (2022),Cabo Verde
CPV,2008,75911486.93207896,USD constant (2022),Cabo Verde
CPV,2009,68138260.02463134,USD constant (2022),Cabo Verde
CPV,2010,71402665.69404827,USD constant (2022),Cabo Verde
CPV,2011,71362824.27266976,USD constant (2022),Cabo Verde
CPV,2012,85907510.9549737,USD constant (2022),Cabo Verde
CPV,2013,89237466.76104692,USD constant (2022),Cabo Verde
CPV,2014,90374006.725559,USD constant (2022),Cabo Verde
CPV,2015,82730144.93251045,USD constant (2022),Cabo Verde
CPV,2016,85499065.08161116,USD constant (2022),Cabo Verde
CPV,2017,97268609.90886644,USD constant (2022),Cabo Verde
CPV,2018,101184702.37901768,USD constant (2022),Cabo Verde
CPV,2019,101640056.92225024,USD constant (2022),Cabo Verde
CPV,2020,119417930.99850388,USD constant (2022),Cabo Verde
CPV,2021,139117347.37979636,USD constant (2022),Cabo Verde
CPV,2022,148630053.67393807,USD constant (2022),Cabo Verde
CMR,2000,833234778.0195243,USD constant (2022),Cameroon
CMR,2001,835644175.405287,USD constant (2022),Cameroon
CMR,2002,846392794.0702554,USD constant (2022),Cameroon
CMR,2003,861201580.1674018,USD constant (2022),Cameroon
CMR,2004,876722322.3577399,USD constant (2022),Cameroon
CMR,2005,898043514.547648,USD constant (2022),Cameroon
CMR,2006,920796001.8359524,USD constant (2022),Cameroon
CMR,2007,973524785.2792634,USD constant (2022),Cameroon
CMR,2008,965303123.4633678,USD constant (2022),Cameroon
CMR,2009,947685515.5477966,USD constant (2022),Cameroon
CMR,2010,997085623.222013,USD constant (2022),Cameroon
CMR,2011,1111256008.482986,USD constant (2022),Cameroon
CMR,2012,1184930592.1947336,USD constant (2022),Cameroon
CMR,2013,1149196137.063455,USD constant (2022),Cameroon
CMR,2014,1453321105.399225,USD constant (2022),Cameroon
CMR,2015,1458524947.5528111,USD constant (2022),Cameroon
CMR,2016,1485644937.679735,USD constant (2022),Cameroon
CMR,2017,1450456114.0379138,USD constant (2022),Cameroon
CMR,2018,1439876096.742671,USD constant (2022),Cameroon
CMR,2019,1502260355.1285546,USD constant (2022),Cameroon
CMR,2020,1758101582.8017356,USD constant (2022),Cameroon
CMR,2021,1845773016.1722496,USD constant (2022),Cameroon
CMR,2022,1988934397.637535,USD constant (2022),Cameroon
CAF,2000,97352880.66796188,USD constant (2022),Central African Republic
CAF,2001,91446884.50889029,USD constant (2022),Central African Republic
CAF,2002,98617892.07172376,USD constant (2022),Central African Republic
CAF,2003,95248362.78261162,USD constant (2022),Central African Republic
CAF,2004,94200627.09258464,USD constant (2022),Central African Republic
CAF,2005,98948189.89405143,USD constant (2022),Central African Republic
CAF,2006,105674448.52656557,USD constant (2022),Central African Republic
CAF,2007,118165833.77142322,USD constant (2022),Central African Republic
CAF,2008,105356556.54465108,USD constant (2022),Central African Republic
CAF,2009,125991649.22361626,USD constant (2022),Central African Republic
CAF,2010,100405358.39662424,USD constant (2022),Central African Republic
CAF,2011,107802924.89842243,USD constant (2022),Central African Republic
CAF,2012,120723470.2733768,USD constant (2022),Central African Republic
CAF,2013,93418288.97811586,USD constant (2022),Central African Republic
CAF,2014,89550543.94010057,USD constant (2022),Central African Republic
CAF,2015,103028689.64622656,USD constant (2022),Central African Republic
CAF,2016,116704870.24098109,USD constant (2022),Central African Republic
CAF,2017,149356979.18239495,USD constant (2022),Central African Republic
CAF,2018,255791490.92545015,USD constant (2022),Central African Republic
CAF,2019,185921905.51952657,USD constant (2022),Central African Republic
CAF,2020,217311743.54745483,USD constant (2022),Central African Republic
CAF,2021,223530051.1937673,USD constant (2022),Central African Republic
CAF,2022,244273455.4311719,USD constant (2022),Central African Republic
TCD,2000,204763038.04694337,USD constant (2022),Chad
TCD,2001,221756521.30441093,USD constant (2022),Chad
TCD,2002,330332745.14218277,USD constant (2022),Chad
TCD,2003,287269806.2461447,USD constant (2022),Chad
TCD,2004,383235070.51055235,USD constant (2022),Chad
TCD,2005,365348522.07243145,USD constant (2022),Chad
TCD,2006,369900847.541767,USD constant (2022),Chad
TCD,2007,341711563.7703092,USD constant (2022),Chad
TCD,2008,333374858.33299685,USD constant (2022),Chad
TCD,2009,370174453.620568,USD constant (2022),Chad
TCD,2010,390613852.1078624,USD constant (2022),Chad
TCD,2011,381753710.5761015,USD constant (2022),Chad
TCD,2012,411700497.6611097,USD constant (2022),Chad
TCD,2013,459020161.94053704,USD constant (2022),Chad
TCD,2014,512462357.1241106,USD constant (2022),Chad
TCD,2015,540040969.6648061,USD constant (2022),Chad
TCD,2016,533850105.1661026,USD constant (2022),Chad
TCD,2017,509397495.3659455,USD constant (2022),Chad
TCD,2018,505381116.6721139,USD constant (2022),Chad
TCD,2019,553916260.4667022,USD constant (2022),Chad
TCD,2020,714290926.8455368,USD constant (2022),Chad
TCD,2021,664090210.6827886,USD constant (2022),Chad
TCD,2022,741351395.938805,USD constant (2022),Chad
COM,2000,49702601.56774898,USD constant (2022),Comoros
COM,2001,46414191.29264984,USD constant (2022),Comoros
COM,2002,48758125.338833995,USD constant (2022),Comoros
COM,2003,49511448.78974292,USD constant (2022),Comoros
COM,2004,50475481.77244777,USD constant (2022),Comoros
COM,2005,49654960.953587815,USD constant (2022),Comoros
COM,2006,45936034.75617332,USD constant (2022),Comoros
COM,2007,43450750.325172566,USD constant (2022),Comoros
COM,2008,42267069.37131874,USD constant (2022),Comoros
COM,2009,42414162.54438827,USD constant (2022),Comoros
COM,2010,44595963.59757056,USD constant (2022),Comoros
COM,2011,49330652.12815802,USD constant (2022),Comoros
COM,2012,49659727.108167335,USD constant (2022),Comoros
COM,2013,51170100.505637065,USD constant (2022),Comoros
COM,2014,53635402.29600088,USD constant (2022),Comoros
COM,2015,47647942.33443006,USD constant (2022),Comoros
COM,2016,49783570.58245174,USD constant (2022),Comoros
COM,2017,58519461.01207366,USD constant (2022),Comoros
COM,2018,56450127.2376674,USD constant (2022),Comoros
COM,2019,60692333.01371366,USD constant (2022),Comoros
COM,2020,69015567.37125595,USD constant (2022),Comoros
COM,2021,76732322.52325796,USD constant (2022),Comoros
COM,2022,102551605.59500356,USD constant (2022),Comoros
COG,2000,154399791.99685854,USD constant (2022),Congo Republic
COG,2001,213380328.05665815,USD constant (2022),Congo Republic
COG,2002,167795121.7462092,USD constant (2022),Congo Republic
COG,2003,190044031.5656311,USD constant (2022),Congo Republic
COG,2004,189965196.31568876,USD constant (2022),Congo Republic
COG,2005,185462632.94017103,USD constant (2022),Congo Republic
COG,2006,199210435.9578409,USD constant (2022),Congo Republic
COG,2007,207091181.4078897,USD constant (2022),Congo Republic
COG,2008,259187150.79035997,USD constant (2022),Congo Republic
COG,2009,276810040.9765554,USD constant (2022),Congo Republic
COG,2010,263036970.02594435,USD constant (2022),Congo Republic
COG,2011,254413785.54317945,USD constant (2022),Congo Republic
COG,2012,304836072.4212408,USD constant (2022),Congo Republic
COG,2013,308015314.27296335,USD constant (2022),Congo Republic
COG,2014,333717747.181341,USD constant (2022),Congo Republic
COG,2015,400752459.2139891,USD constant (2022),Congo Republic
COG,2016,402057674.3832889,USD constant (2022),Congo Republic
COG,2017,345989318.113425,USD constant (2022),Congo Republic
COG,2018,250979229.2790328,USD constant (2022),Congo Republic
COG,2019,339353189.00963676,USD constant (2022),Congo Republic
COG,2020,544351546.2007508,USD constant (2022),Congo Republic
COG,2021,478310320.7380295,USD constant (2022),Congo Republic
COG,2022,305410580.7445982,USD constant (2022),Congo Republic
CIV,2000,1273113251.0288756,USD constant (2022),Cote d'Ivoire
CIV,2001,1269231225.8769617,USD constant (2022),Cote d'Ivoire
CIV,2002,1228842926.6735003,USD constant (2022),Cote d'Ivoire
CIV,2003,1220697061.2862406,USD constant (2022),Cote d'Ivoire
CIV,2004,1257626141.1568415,USD constant (2022),Cote d'Ivoire
CIV,2005,1261741328.4437556,USD constant (2022),Cote d'Ivoire
CIV,2006,1268677396.239489,USD constant (2022),Cote d'Ivoire
CIV,2007,1378220888.2194726,USD constant (2022),Cote d'Ivoire
CIV,2008,1394698544.772148,USD constant (2022),Cote d'Ivoire
CIV,2009,1614367105.919451,USD constant (2022),Cote d'Ivoire
CIV,2010,1623940317.9160829,USD constant (2022),Cote d'Ivoire
CIV,2011,1484970597.6224644,USD constant (2022),Cote d'Ivoire
CIV,2012,1657671890.7462757,USD constant (2022),Cote d'Ivoire
CIV,2013,1521041735.3003724,USD constant (2022),Cote d'Ivoire
CIV,2014,1660713160.8879158,USD constant (2022),Cote d'Ivoire
CIV,2015,1559931124.66905,USD constant (2022),Cote d'Ivoire
CIV,2016,1724315082.1970477,USD constant (2022),Cote d'Ivoire
CIV,2017,1810814408.7989569,USD constant (2022),Cote d'Ivoire
CIV,2018,1807715373.3210795,USD constant (2022),Cote d'Ivoire
CIV,2019,1990039842.5420892,USD constant (2022),Cote d'Ivoire
CIV,2020,2276788592.499458,USD constant (2022),Cote d'Ivoire
CIV,2021,2530943332.715753,USD constant (2022),Cote d'Ivoire
CIV,2022,2618594344.2916865,USD constant (2022),Cote d'Ivoire
COD,2000,292920681.24480385,USD constant (2022),DR Congo
COD,2001,513137523.11803865,USD constant (2022),DR Congo
COD,2002,517585401.48093927,USD constant (2022),DR Congo
COD,2003,801750543.5774122,USD constant (2022),DR Congo
COD,2004,1002379670.9641258,USD constant (2022),DR Congo
COD,2005,1011780275.025643,USD constant (2022),DR Congo
COD,2006,1083892253.2142248,USD constant (2022),DR Congo
COD,2007,1127616926.238811,USD constant (2022),DR Congo
COD,2008,1341309859.4401064,USD constant (2022),DR Congo
COD,2009,1411067457.1036408,USD constant (2022),DR Congo
COD,2010,1255566637.991712,USD constant (2022),DR Congo
COD,2011,1159323716.331703,USD constant (2022),DR Congo
COD,2012,1270525086.810728,USD constant (2022),DR Congo
COD,2013,1444288503.2258198,USD constant (2022),DR Congo
COD,2014,1728190395.0593567,USD constant (2022),DR Congo
COD,2015,1849273533.9175696,USD constant (2022),DR Congo
COD,2016,2080672309.7048504,USD constant (2022),DR Congo
COD,2017,2054249098.9764576,USD constant (2022),DR Congo
COD,2018,1744667116.1554573,USD constant (2022),DR Congo
COD,2019,1972954775.9080803,USD constant (2022),DR Congo
COD,2020,2274045361.2785125,USD constant (2022),DR Congo
COD,2021,2229762891.9040236,USD constant (2022),DR Congo
COD,2022,2497067822.449155,USD constant (2022),DR Congo
GNQ,2000,41893276.52239794,USD constant (2022),Equatorial Guinea
GNQ,2001,72840556.68905525,USD constant (2022),Equatorial Guinea
GNQ,2002,199164643.92287073,USD constant (2022),Equatorial Guinea
GNQ,2003,151497580.83482048,USD constant (2022),Equatorial Guinea
GNQ,2004,157051947.85473195,USD constant (2022),Equatorial Guinea
GNQ,2005,151639292.33963874,USD constant (2022),Equatorial Guinea
GNQ,2006,160910781.53566805,USD constant (2022),Equatorial Guinea
GNQ,2007,186928068.6976216,USD constant (2022),Equatorial Guinea
GNQ,2008,188718036.29443863,USD constant (2022),Equatorial Guinea
GNQ,2009,303092989.64948165,USD constant (2022),Equatorial Guinea
GNQ,2010,253159317.1722346,USD constant (2022),Equatorial Guinea
GNQ,2011,237722565.43061295,USD constant (2022),Equatorial Guinea
GNQ,2012,272862731.8204636,USD constant (2022),Equatorial Guinea
GNQ,2013,283543750.6160181,USD constant (2022),Equatorial Guinea
GNQ,2014,304192602.3893363,USD constant (2022),Equatorial Guinea
GNQ,2015,368936985.10727584,USD constant (2022),Equatorial Guinea
GNQ,2016,410981686.9746385,USD constant (2022),Equatorial Guinea
GNQ,2017,372468849.57029206,USD constant (2022),Equatorial Guinea
GNQ,2018,362598946.32693666,USD constant (2022),Equatorial Guinea
GNQ,2019,380640819.45684594,USD constant (2022),Equatorial Guinea
GNQ,2020,457147501.36985624,USD constant (2022),Equatorial Guinea
GNQ,2021,386909116.0584781,USD constant (2022),Equatorial Guinea
GNQ,2022,342842739.05963004,USD constant (2022),Equatorial Guinea
ERI,2000,76774997.12896778,USD constant (2022),Eritrea
ERI,2001,69064907.89585504,USD constant (2022),Eritrea
ERI,2002,84870399.0159036,USD constant (2022),Eritrea
ERI,2003,95905006.71749346,USD constant (2022),Eritrea
ERI,2004,89192544.40244216,USD constant (2022),Eritrea
ERI,2005,88606433.09289481,USD constant (2022),Eritrea
ERI,2006,113266032.09849638,USD constant (2022),Eritrea
ERI,2007,88435091.50254047,USD constant (2022),Eritrea
ERI,2008,88784569.11195661,USD constant (2022),Eritrea
ERI,2009,82116235.32396723,USD constant (2022),Eritrea
ERI,2010,80879688.92130323,USD constant (2022),Eritrea
ERI,2011,108921934.25142796,USD constant (2022),Eritrea
ERI,2012,80455580.94023865,USD constant (2022),Eritrea
ERI,2013,95628361.5295222,USD constant (2022),Eritrea
ERI,2014,98659247.09231776,USD constant (2022),Eritrea
ERI,2015,90188019.38545106,USD constant (2022),Eritrea
ERI,2016,80321551.32550749,USD constant (2022),Eritrea
ERI,2017,80305442.15990253,USD constant (2022),Eritrea
ERI,2018,92822973.5478901,USD constant (2022),Eritrea
ERI,2019,105472697.11378796,USD constant (2022),Eritrea
ERI,2020,97292784.76571757,USD constant (2022),Eritrea
ERI,2021,97042513.72042806,USD constant (2022),Eritrea
ERI,2022,92339766.01393037,USD constant (2022),Eritrea
SWZ,2000,113800541.8634369,USD constant (2022),Eswatini
SWZ,2001,128206409.90744278,USD constant (2022),Eswatini
SWZ,2002,143830772.8565554,USD constant (2022),Eswatini
SWZ,2003,172553869.38551986,USD constant (2022),Eswatini
SWZ,2004,191025688.5554303,USD constant (2022),Eswatini
SWZ,2005,219181092.2126078,USD constant (2022),Eswatini
SWZ,2006,246458867.7568532,USD constant (2022),Eswatini
SWZ,2007,260828206.00976565,USD constant (2022),Eswatini
SWZ,2008,293743717.56967974,USD constant (2022),Eswatini
SWZ,2009,290758432.3778382,USD constant (2022),Eswatini
SWZ,2010,300334809.78979915,USD constant (2022),Eswatini
SWZ,2011,302749895.45053446,USD constant (2022),Eswatini
SWZ,2012,294618711.14473134,USD constant (2022),Eswatini
SWZ,2013,291778410.08665526,USD constant (2022),Eswatini
SWZ,2014,286528241.4746526,USD constant (2022),Eswatini
SWZ,2015,284940894.6459572,USD constant (2022),Eswatini
SWZ,2016,278255582.0891892,USD constant (2022),Eswatini
SWZ,2017,290579898.5090687,USD constant (2022),Eswatini
SWZ,2018,311914553.4465486,USD constant (2022),Eswatini
SWZ,2019,367618733.3885155,USD constant (2022),Eswatini
SWZ,2020,304831717.86561894,USD constant (2022),Eswatini
SWZ,2021,352050557.8615082,USD constant (2022),Eswatini
SWZ,2022,346030209.6912875,USD constant (2022),Eswatini
ETH,2000,844096206.5657309,USD constant (2022),Ethiopia
ETH,2001,980923329.09727,USD constant (2022),Ethiopia
ETH,2002,994400249.3193789,USD constant (2022),Ethiopia
ETH,2003,1012186378.5193728,USD constant (2022),Ethiopia
ETH,2004,995188335.4730834,USD constant (2022),Ethiopia
ETH,2005,1065499637.6568738,USD constant (2022),Ethiopia
ETH,2006,1291374019.7527728,USD constant (2022),Ethiopia
ETH,2007,1619832826.0803812,USD constant (2022),Ethiopia
ETH,2008,1541725605.2452848,USD constant (2022),Ethiopia
ETH,2009,1842092437.6910336,USD constant (2022),Ethiopia
ETH,2010,2395223623.2730527,USD constant (2022),Ethiopia
ETH,2011,2181405456.494655,USD constant (2022),Ethiopia
ETH,2012,2408654324.3076673,USD constant (2022),Ethiopia
ETH,2013,2376250338.8802857,USD constant (2022),Ethiopia
ETH,2014,2594358731.581091,USD constant (2022),Ethiopia
ETH,2015,2714715085.7307343,USD constant (2022),Ethiopia
ETH,2016,2761001057.411266,USD constant (2022),Ethiopia
ETH,2017,2918695591.77305,USD constant (2022),Ethiopia
ETH,2018,3007282287.5820265,USD constant (2022),Ethiopia
ETH,2019,3218670517.863068,USD constant (2022),Ethiopia
ETH,2020,3664255323.595226,USD constant (2022),Ethiopia
ETH,2021,3587958750.097479,USD constant (2022),Ethiopia
ETH,2022,3393967394.025645,USD constant (2022),Ethiopia
GAB,2000,372563184.0293197,USD constant (2022),Gabon
GAB,2001,412989457.6899861,USD constant (2022),Gabon
GAB,2002,436857431.7959131,USD constant (2022),Gabon
GAB,2003,472055950.6443277,USD constant (2022),Gabon
GAB,2004,450028718.11356586,USD constant (2022),Gabon
GAB,2005,393123670.7155381,USD constant (2022),Gabon
GAB,2006,413359268.58931977,USD constant (2022),Gabon
GAB,2007,442271913.86073375,USD constant (2022),Gabon
GAB,2008,396858493.03655267,USD constant (2022),Gabon
GAB,2009,533212817.2711503,USD constant (2022),Gabon
GAB,2010,365786294.00643075,USD constant (2022),Gabon
GAB,2011,404726370.79426235,USD constant (2022),Gabon
GAB,2012,403204009.1102203,USD constant (2022),Gabon
GAB,2013,499238712.5435003,USD constant (2022),Gabon
GAB,2014,464846414.53587335,USD constant (2022),Gabon
GAB,2015,506636732.39705855,USD constant (2022),Gabon
GAB,2016,604868364.0556295,USD constant (2022),Gabon
GAB,2017,543779744.4803159,USD constant (2022),Gabon
GAB,2018,543128114.1598644,USD constant (2022),Gabon
GAB,2019,568913918.2015891,USD constant (2022),Gabon
GAB,2020,687396310.1318833,USD constant (2022),Gabon
GAB,2021,549108640.7167854,USD constant (2022),Gabon
GAB,2022,600628434.240667,USD constant (2022),Gabon
GMB,2000,124088303.5666581,USD constant (2022),Gambia
GMB,2001,100977648.01029964,USD constant (2022),Gambia
GMB,2002,73369178.9914588,USD constant (2022),Gambia
GMB,2003,66640907.01359159,USD constant (2022),Gambia
GMB,2004,72993789.97954217,USD constant (2022),Gambia
GMB,2005,70830191.27703671,USD constant (2022),Gambia
GMB,2006,71104594.86552368,USD constant (2022),Gambia
GMB,2007,66773012.40723333,USD constant (2022),Gambia
GMB,2008,66715939.48302687,USD constant (2022),Gambia
GMB,2009,68183372.034465,USD constant (2022),Gambia
GMB,2010,66634528.73248562,USD constant (2022),Gambia
GMB,2011,64935074.55787109,USD constant (2022),Gambia
GMB,2012,66759280.22370843,USD constant (2022),Gambia
GMB,2013,62966952.33635023,USD constant (2022),Gambia
GMB,2014,48416398.38529081,USD constant (2022),Gambia
GMB,2015,52424328.960547894,USD constant (2022),Gambia
GMB,2016,53764766.43240359,USD constant (2022),Gambia
GMB,2017,59166482.866741724,USD constant (2022),Gambia
GMB,2018,61227713.97208523,USD constant (2022),Gambia
GMB,2019,63193397.33403844,USD constant (2022),Gambia
GMB,2020,75347464.17531812,USD constant (2022),Gambia
GMB,2021,67911110.54222171,USD constant (2022),Gambia
GMB,2022,76192825.81870846,USD constant (2022),Gambia
GHA,2000,394172489.12507975,USD constant (2022),Ghana
GHA,2001,458046916.917333,USD constant (2022),Ghana
GHA,2002,499489577.6448279,USD constant (2022),Ghana
GHA,2003,577543667.964879,USD constant (2022),Ghana
GHA,2004,671054261.6604697,USD constant (2022),Ghana
GHA,2005,986520370.6429918,USD constant (2022),Ghana
GHA,2006,1168962503.9073443,USD constant (2022),Ghana
GHA,2007,1229011713.7570505,USD constant (2022),Ghana
GHA,2008,1336062080.968413,USD constant (2022),Ghana
GHA,2009,1572490856.4059343,USD constant (2022),Ghana
GHA,2010,1823026475.7962897,USD constant (2022),Ghana
GHA,2011,1960729021.4560184,USD constant (2022),Ghana
GHA,2012,1863019231.832821,USD constant (2022),Ghana
GHA,2013,2343070351.4897766,USD constant (2022),Ghana
GHA,2014,2107802477.616677,USD constant (2022),Ghana
GHA,2015,2434681486.4187007,USD constant (2022),Ghana
GHA,2016,1878274174.7360885,USD constant (2022),Ghana
GHA,2017,1610132086.8583517,USD constant (2022),Ghana
