iso3_code,year,value,unit,entity_name
CAF,2001,10.72575855,percent of general government expenditure,Central African Republic
CAF,2002,8.608080859999998,percent of general government expenditure,Central African Republic
CAF,2003,12.548594470000005,percent of general government expenditure,Central African Republic
CAF,2004,11.27601051,percent of general government expenditure,Central African Republic
CAF,2005,6.398740289999999,percent of general government expenditure,Central African Republic
CAF,2006,9.17757416,percent of general government expenditure,Central African Republic
CAF,2007,9.87465954,percent of general government expenditure,Central African Republic
CAF,2008,5.28350496,percent of general government expenditure,Central African Republic
CAF,2009,4.575510029999999,percent of general government expenditure,Central African Republic
CAF,2010,3.3422183999999993,percent of general government expenditure,Central African Republic
CAF,2011,2.9337456200000007,percent of general government expenditure,Central African Republic
CAF,2012,4.2233195299999995,percent of general government expenditure,Central African Republic
CAF,2013,7.3357882499999985,percent of general government expenditure,Central African Republic
CAF,2014,3.94678593,percent of general government expenditure,Central African Republic
CAF,2015,3.2645256500000004,percent of general government expenditure,Central African Republic
CAF,2016,4.9471330600000005,percent of general government expenditure,Central African Republic
CAF,2017,5.259977339999999,percent of general government expenditure,Central African Republic
CAF,2018,3.910874610000001,percent of general government expenditure,Central African Republic
CAF,2019,4.842317580000001,percent of general government expenditure,Central African Republic
CAF,2020,4.864420410000001,percent of general government expenditure,Central African Republic
CAF,2021,6.421167370000001,percent of general government expenditure,Central African Republic
CAF,2022,9.02843761,percent of general government expenditure,Central African Republic
TCD,2000,11.398790359999998,percent of general government expenditure,Chad
TCD,2001,11.86877823,percent of general government expenditure,Chad
TCD,2002,11.724427220000004,percent of general government expenditure,Chad
TCD,2003,8.981558800000002,percent of general government expenditure,Chad
TCD,2004,15.0313797,percent of general government expenditure,Chad
TCD,2005,12.42341423,percent of general government expenditure,Chad
TCD,2006,7.14463902,percent of general government expenditure,Chad
TCD,2007,5.9949445699999995,percent of general government expenditure,Chad
TCD,2008,4.2314992,percent of general government expenditure,Chad
TCD,2009,3.549865720000001,percent of general government expenditure,Chad
TCD,2010,3.49792719,percent of general government expenditure,Chad
TCD,2011,3.6880266700000006,percent of general government expenditure,Chad
TCD,2012,3.9646971199999994,percent of general government expenditure,Chad
TCD,2013,5.036792759999999,percent of general government expenditure,Chad
TCD,2014,5.548615459999999,percent of general government expenditure,Chad
TCD,2015,5.24520254,percent of general government expenditure,Chad
TCD,2016,5.725020889999998,percent of general government expenditure,Chad
TCD,2017,4.678395750000001,percent of general government expenditure,Chad
TCD,2018,4.872300149999999,percent of general government expenditure,Chad
TCD,2019,4.872300149999999,percent of general government expenditure,Chad
TCD,2020,3.93478251,percent of general government expenditure,Chad
TCD,2021,5.60994196,percent of general government expenditure,Chad
TCD,2022,7.26373339,percent of general government expenditure,Chad
COM,2000,9.15514088,percent of general government expenditure,Comoros
COM,2001,4.1141438500000005,percent of general government expenditure,Comoros
COM,2002,6.710672860000001,percent of general government expenditure,Comoros
COM,2003,6.68444395,percent of general government expenditure,Comoros
COM,2004,6.755731109999999,percent of general government expenditure,Comoros
COM,2005,5.911865709999999,percent of general government expenditure,Comoros
COM,2006,5.18173599,percent of general government expenditure,Comoros
COM,2007,4.33239365,percent of general government expenditure,Comoros
COM,2008,2.86453962,percent of general government expenditure,Comoros
COM,2009,2.7746560600000003,percent of general government expenditure,Comoros
COM,2010,2.8392360200000004,percent of general government expenditure,Comoros
COM,2011,7.2384433700000015,percent of general government expenditure,Comoros
COM,2012,5.352248189999999,percent of general government expenditure,Comoros
COM,2013,4.449965000000001,percent of general government expenditure,Comoros
COM,2014,3.81965494,percent of general government expenditure,Comoros
COM,2015,2.44571519,percent of general government expenditure,Comoros
COM,2016,3.03607512,percent of general government expenditure,Comoros
COM,2017,3.5854959500000008,percent of general government expenditure,Comoros
COM,2018,3.99391246,percent of general government expenditure,Comoros
COM,2019,4.13345671,percent of general government expenditure,Comoros
COM,2020,6.88908243,percent of general government expenditure,Comoros
COM,2021,4.73731661,percent of general government expenditure,Comoros
COM,2022,4.73731661,percent of general government expenditure,Comoros
COG,2000,2.272903439999999,percent of general government expenditure,Congo Republic
COG,2001,3.3190190799999995,percent of general government expenditure,Congo Republic
COG,2002,1.3442719000000003,percent of general government expenditure,Congo Republic
COG,2003,1.85525787,percent of general government expenditure,Congo Republic
COG,2004,1.78429937,percent of general government expenditure,Congo Republic
COG,2005,1.95315254,percent of general government expenditure,Congo Republic
COG,2006,2.08378863,percent of general government expenditure,Congo Republic
COG,2007,2.0520796800000003,percent of general government expenditure,Congo Republic
COG,2008,4.548922060000001,percent of general government expenditure,Congo Republic
COG,2009,2.52816463,percent of general government expenditure,Congo Republic
COG,2010,3.602102040000001,percent of general government expenditure,Congo Republic
COG,2011,2.33683133,percent of general government expenditure,Congo Republic
COG,2012,2.67131019,percent of general government expenditure,Congo Republic
COG,2013,2.2095162900000007,percent of general government expenditure,Congo Republic
COG,2014,1.9499675,percent of general government expenditure,Congo Republic
COG,2015,2.70981026,percent of general government expenditure,Congo Republic
COG,2016,2.8850231200000005,percent of general government expenditure,Congo Republic
COG,2017,3.41114736,percent of general government expenditure,Congo Republic
COG,2018,3.4871990700000004,percent of general government expenditure,Congo Republic
COG,2019,5.10725212,percent of general government expenditure,Congo Republic
COG,2020,8.21684074,percent of general government expenditure,Congo Republic
COG,2021,8.21684074,percent of general government expenditure,Congo Republic
COG,2022,3.52587986,percent of general government expenditure,Congo Republic
CIV,2000,4.55759859,percent of general government expenditure,Cote d'Ivoire
CIV,2001,4.456547259999999,percent of general government expenditure,Cote d'Ivoire
CIV,2002,4.14795876,percent of general government expenditure,Cote d'Ivoire
CIV,2003,4.067087170000001,percent of general government expenditure,Cote d'Ivoire
CIV,2004,4.1451525700000005,percent of general government expenditure,Cote d'Ivoire
CIV,2005,3.891348839999999,percent of general government expenditure,Cote d'Ivoire
CIV,2006,3.857184410000001,percent of general government expenditure,Cote d'Ivoire
CIV,2007,4.579221729999999,percent of general government expenditure,Cote d'Ivoire
CIV,2008,4.657881260000001,percent of general government expenditure,Cote d'Ivoire
CIV,2009,5.821324349999999,percent of general government expenditure,Cote d'Ivoire
CIV,2010,5.806788439999999,percent of general government expenditure,Cote d'Ivoire
CIV,2011,4.393692489999999,percent of general government expenditure,Cote d'Ivoire
CIV,2012,4.622003080000001,percent of general government expenditure,Cote d'Ivoire
CIV,2013,4.58988285,percent of general government expenditure,Cote d'Ivoire
CIV,2014,5.111254220000001,percent of general government expenditure,Cote d'Ivoire
CIV,2015,4.8747077,percent of general government expenditure,Cote d'Ivoire
CIV,2016,4.851992610000001,percent of general government expenditure,Cote d'Ivoire
CIV,2017,5.15028763,percent of general government expenditure,Cote d'Ivoire
CIV,2018,5.11727667,percent of general government expenditure,Cote d'Ivoire
CIV,2019,5.601275919999999,percent of general government expenditure,Cote d'Ivoire
CIV,2020,6.53835297,percent of general government expenditure,Cote d'Ivoire
CIV,2021,7.773895259999999,percent of general government expenditure,Cote d'Ivoire
CIV,2022,6.21020794,percent of general government expenditure,Cote d'Ivoire
COD,2000,2.49895263,percent of general government expenditure,DR Congo
COD,2001,2.49895263,percent of general government expenditure,DR Congo
COD,2002,2.49895263,percent of general government expenditure,DR Congo
COD,2003,2.49895263,percent of general government expenditure,DR Congo
COD,2004,2.49895263,percent of general government expenditure,DR Congo
COD,2005,2.49895263,percent of general government expenditure,DR Congo
COD,2006,2.49895263,percent of general government expenditure,DR Congo
COD,2007,2.49895263,percent of general government expenditure,DR Congo
COD,2008,2.49895263,percent of general government expenditure,DR Congo
COD,2009,2.49895263,percent of general government expenditure,DR Congo
COD,2010,2.49895263,percent of general government expenditure,DR Congo
COD,2011,2.5320143699999997,percent of general government expenditure,DR Congo
COD,2012,3.8775920899999994,percent of general government expenditure,DR Congo
COD,2013,3.909440519999999,percent of general government expenditure,DR Congo
COD,2014,3.98679423,percent of general government expenditure,DR Congo
COD,2015,4.10415363,percent of general government expenditure,DR Congo
COD,2016,3.80773497,percent of general government expenditure,DR Congo
COD,2017,3.841884850000001,percent of general government expenditure,DR Congo
COD,2018,4.166941169999999,percent of general government expenditure,DR Congo
COD,2019,4.164955620000001,percent of general government expenditure,DR Congo
COD,2020,5.08724737,percent of general government expenditure,DR Congo
COD,2021,4.47285557,percent of general government expenditure,DR Congo
COD,2022,3.983703610000001,percent of general government expenditure,DR Congo
GNQ,2000,1.4089413900000003,percent of general government expenditure,Equatorial Guinea
GNQ,2001,1.4089413900000003,percent of general government expenditure,Equatorial Guinea
GNQ,2002,1.4089413900000003,percent of general government expenditure,Equatorial Guinea
GNQ,2003,1.4488228599999995,percent of general government expenditure,Equatorial Guinea
GNQ,2004,1.4902302,percent of general government expenditure,Equatorial Guinea
GNQ,2005,1.4638183100000002,percent of general government expenditure,Equatorial Guinea
GNQ,2006,1.44399369,percent of general government expenditure,Equatorial Guinea
GNQ,2007,1.4716601400000004,percent of general government expenditure,Equatorial Guinea
GNQ,2008,1.49703324,percent of general government expenditure,Equatorial Guinea
GNQ,2009,1.4756576999999995,percent of general government expenditure,Equatorial Guinea
GNQ,2010,1.4552304699999998,percent of general government expenditure,Equatorial Guinea
GNQ,2011,1.47296762,percent of general government expenditure,Equatorial Guinea
GNQ,2012,1.4893149099999998,percent of general government expenditure,Equatorial Guinea
GNQ,2013,1.4593858700000002,percent of general government expenditure,Equatorial Guinea
GNQ,2014,1.49042463,percent of general government expenditure,Equatorial Guinea
GNQ,2015,1.3336329499999997,percent of general government expenditure,Equatorial Guinea
GNQ,2016,2.4965152699999997,percent of general government expenditure,Equatorial Guinea
GNQ,2017,2.9438476600000003,percent of general government expenditure,Equatorial Guinea
GNQ,2018,3.22602749,percent of general government expenditure,Equatorial Guinea
GNQ,2019,3.84795237,percent of general government expenditure,Equatorial Guinea
GNQ,2020,5.348382950000001,percent of general government expenditure,Equatorial Guinea
GNQ,2021,5.355689529999999,percent of general government expenditure,Equatorial Guinea
GNQ,2022,4.44624233,percent of general government expenditure,Equatorial Guinea
ERI,2000,2.4220676399999994,percent of general government expenditure,Eritrea
ERI,2001,3.01020408,percent of general government expenditure,Eritrea
ERI,2002,3.52871037,percent of general government expenditure,Eritrea
ERI,2003,2.87028527,percent of general government expenditure,Eritrea
ERI,2004,2.7329978899999996,percent of general government expenditure,Eritrea
ERI,2005,1.11400759,percent of general government expenditure,Eritrea
ERI,2006,1.6211192599999995,percent of general government expenditure,Eritrea
ERI,2007,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2008,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2009,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2010,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2011,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2012,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2013,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2014,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2015,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2016,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2017,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2018,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2019,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2020,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2021,2.3728718799999995,percent of general government expenditure,Eritrea
ERI,2022,2.3728718799999995,percent of general government expenditure,Eritrea
SWZ,2000,9.79427242,percent of general government expenditure,Eswatini
SWZ,2001,9.28485775,percent of general government expenditure,Eswatini
SWZ,2002,9.1893816,percent of general government expenditure,Eswatini
SWZ,2003,11.39668179,percent of general government expenditure,Eswatini
SWZ,2004,9.74261189,percent of general government expenditure,Eswatini
SWZ,2005,12.61231613,percent of general government expenditure,Eswatini
SWZ,2006,12.620983120000002,percent of general government expenditure,Eswatini
SWZ,2007,12.373457910000004,percent of general government expenditure,Eswatini
SWZ,2008,13.34263515,percent of general government expenditure,Eswatini
SWZ,2009,13.33174038,percent of general government expenditure,Eswatini
SWZ,2010,13.75653362,percent of general government expenditure,Eswatini
SWZ,2011,14.277363780000002,percent of general government expenditure,Eswatini
SWZ,2012,12.654773709999995,percent of general government expenditure,Eswatini
SWZ,2013,11.66008472,percent of general government expenditure,Eswatini
SWZ,2014,8.53680229,percent of general government expenditure,Eswatini
SWZ,2015,8.58170605,percent of general government expenditure,Eswatini
SWZ,2016,8.216784479999998,percent of general government expenditure,Eswatini
SWZ,2017,9.96829319,percent of general government expenditure,Eswatini
SWZ,2018,9.69767475,percent of general government expenditure,Eswatini
SWZ,2019,12.93035984,percent of general government expenditure,Eswatini
SWZ,2020,10.39384365,percent of general government expenditure,Eswatini
SWZ,2021,12.30096912,percent of general government expenditure,Eswatini
SWZ,2022,11.34978294,percent of general government expenditure,Eswatini
ETH,2000,7.02958536,percent of general government expenditure,Ethiopia
ETH,2001,8.98233509,percent of general government expenditure,Ethiopia
ETH,2002,8.368677139999999,percent of general government expenditure,Ethiopia
ETH,2003,8.417794230000002,percent of general government expenditure,Ethiopia
ETH,2004,5.72665405,percent of general government expenditure,Ethiopia
ETH,2005,7.5500240299999986,percent of general government expenditure,Ethiopia
ETH,2006,5.07604218,percent of general government expenditure,Ethiopia
ETH,2007,6.495981689999999,percent of general government expenditure,Ethiopia
ETH,2008,2.74178195,percent of general government expenditure,Ethiopia
ETH,2009,5.300199990000001,percent of general government expenditure,Ethiopia
ETH,2010,5.10711384,percent of general government expenditure,Ethiopia
ETH,2011,2.09114432,percent of general government expenditure,Ethiopia
ETH,2012,6.406854630000001,percent of general government expenditure,Ethiopia
ETH,2013,6.193302630000001,percent of general government expenditure,Ethiopia
ETH,2014,4.0883421900000005,percent of general government expenditure,Ethiopia
ETH,2015,5.57211685,percent of general government expenditure,Ethiopia
ETH,2016,5.0244526899999995,percent of general government expenditure,Ethiopia
ETH,2017,4.788360119999999,percent of general government expenditure,Ethiopia
ETH,2018,4.76060486,percent of general government expenditure,Ethiopia
ETH,2019,4.76060486,percent of general government expenditure,Ethiopia
ETH,2020,6.79223251,percent of general government expenditure,Ethiopia
ETH,2021,7.096745009999998,percent of general government expenditure,Ethiopia
ETH,2022,5.67692852,percent of general government expenditure,Ethiopia
GAB,2000,5.24128246,percent of general government expenditure,Gabon
GAB,2001,4.5377697900000005,percent of general government expenditure,Gabon
GAB,2002,4.6636676800000005,percent of general government expenditure,Gabon
GAB,2003,6.7543745,percent of general government expenditure,Gabon
GAB,2004,6.5132160200000015,percent of general government expenditure,Gabon
GAB,2005,5.076802729999999,percent of general government expenditure,Gabon
GAB,2006,5.760071750000001,percent of general government expenditure,Gabon
GAB,2007,6.361906529999999,percent of general government expenditure,Gabon
GAB,2008,5.612905029999999,percent of general government expenditure,Gabon
GAB,2009,6.817636970000001,percent of general government expenditure,Gabon
GAB,2010,6.81337643,percent of general government expenditure,Gabon
GAB,2011,7.183163640000001,percent of general government expenditure,Gabon
GAB,2012,6.1915850599999995,percent of general government expenditure,Gabon
GAB,2013,5.257540229999999,percent of general government expenditure,Gabon
GAB,2014,6.384582520000001,percent of general government expenditure,Gabon
GAB,2015,7.0348739600000005,percent of general government expenditure,Gabon
GAB,2016,9.20255756,percent of general government expenditure,Gabon
GAB,2017,9.7150774,percent of general government expenditure,Gabon
GAB,2018,9.415206909999998,percent of general government expenditure,Gabon
GAB,2019,9.591558459999998,percent of general government expenditure,Gabon
GAB,2020,9.591558459999998,percent of general government expenditure,Gabon
GAB,2021,9.591558459999998,percent of general government expenditure,Gabon
GAB,2022,9.591558459999998,percent of general government expenditure,Gabon
GMB,2000,6.308975220000001,percent of general government expenditure,Gambia
GMB,2001,6.308975220000001,percent of general government expenditure,Gambia
GMB,2002,6.308975220000001,percent of general government expenditure,Gambia
GMB,2003,6.308975220000001,percent of general government expenditure,Gambia
GMB,2004,6.308975220000001,percent of general government expenditure,Gambia
GMB,2005,6.308975220000001,percent of general government expenditure,Gambia
GMB,2006,6.308975220000001,percent of general government expenditure,Gambia
GMB,2007,6.308975220000001,percent of general government expenditure,Gambia
GMB,2008,6.308975220000001,percent of general government expenditure,Gambia
GMB,2009,6.308975220000001,percent of general government expenditure,Gambia
GMB,2010,6.308975220000001,percent of general government expenditure,Gambia
GMB,2011,6.308975220000001,percent of general government expenditure,Gambia
GMB,2012,6.308975220000001,percent of general government expenditure,Gambia
GMB,2013,6.308975220000001,percent of general government expenditure,Gambia
GMB,2014,5.754019740000001,percent of general government expenditure,Gambia
GMB,2015,5.0990448,percent of general government expenditure,Gambia
GMB,2016,6.657701489999999,percent of general government expenditure,Gambia
GMB,2017,4.491470810000001,percent of general government expenditure,Gambia
GMB,2018,5.626099110000001,percent of general government expenditure,Gambia
GMB,2019,5.37906027,percent of general government expenditure,Gambia
GMB,2020,9.56789875,percent of general government expenditure,Gambia
GMB,2021,7.478520390000002,percent of general government expenditure,Gambia
