year,broad_sector,flow_name,region_name,recipient_name,Total,African Development Bank,African Development Fund,Arab Bank for Economic Development in Africa,Arab Fund,Asian Development Bank,Asian Infrastructure Investment Bank,Caribbean Development Bank,Central American Bank for Economic Integration,Council of Europe Development Bank,Development Bank of Latin America,European Bank for Reconstruction and Development,European Investment Bank,IDB Invest,Inter-American Development Bank,International Bank for Reconstruction and Development,International Development Association,Islamic Development Bank
2016,Health,ODA Grants,Africa,Malawi,14.222216555057969,,,,,,,,,,,,,,,,14.222216555057969,
2016,Health,ODA Grants,Africa,Mali,5.562547972607855,,,,,,,,,,,,,,,,5.562547972607855,
2016,Health,ODA Grants,Africa,Mauritania,1.255884639004617,,,,,,,,,,,,,,,,1.255884639004617,
2016,Health,ODA Grants,Africa,Morocco,0.22840670435666358,0.22840670435666358,,,,,,,,,,,,,,,,
2016,Health,ODA Grants,Africa,Mozambique,4.142837677402092,,,,,,,,,,,,,,,,4.142837677402092,
2016,Health,ODA Grants,Africa,Niger,11.622101610834697,,,,,,,,,,,,,,,,11.622101610834697,
2016,Health,ODA Grants,Africa,Rwanda,2.158870534735383,,,,,,,,,,,,,,,,2.158870534735383,
2016,Health,ODA Grants,Africa,Sierra Leone,13.591696710756098,,,,,,,,,,,,,,,,13.591696710756098,
2016,Health,ODA Grants,Africa,Sudan,1.5565144982745465,,1.3793585154776162,,0.17715598279693034,,,,,,,,,,,,,
2016,Health,ODA Grants,Africa,Tanzania,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,ODA Grants,Africa,Togo,3.692797029595113,,,,,,,,,,,,,,,,3.692797029595113,
2016,Health,ODA Grants,Africa,Tunisia,0.0,0.0,,,,,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Afghanistan,8.17582622624364,,,,,,,,,,,,,,,,8.17582622624364,
2016,Health,ODA Grants,Asia,"Asia, regional",1.9232456903169741,,,,,1.9232456903169741,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Bangladesh,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,ODA Grants,Asia,Cambodia,0.6425975420231025,,,,,0.6425975420231025,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,China (People's Republic of),0.4687369367269212,,,,,0.4687369367269212,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,India,0.5077900507928161,,,,,0.5077900507928161,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Indonesia,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Kyrgyzstan,3.9505987582079714,,,,,,,,,,,,,,,,3.9505987582079714,
2016,Health,ODA Grants,Asia,Lao People's Democratic Republic,8.778918851307631,,,,,1.5736187708385385,,,,,,,,,,,7.205300080469093,
2016,Health,ODA Grants,Asia,Mongolia,0.8338568411999443,,,,,0.8338568411999443,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Myanmar,0.008468627690359092,,,,,0.008468627690359092,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Nepal,6.625493504996164,,,,,,,,,,,,,,,,6.625493504996164,
2016,Health,ODA Grants,Asia,Philippines,0.5295536745209601,,,,,0.5295536745209601,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Tajikistan,4.053195486771742,,,,,,,,,,,,,,,,4.053195486771742,
2016,Health,ODA Grants,Asia,Thailand,0.44655577004059255,,,,,0.44655577004059255,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Uzbekistan,0.002422819780440281,,,,,0.002422819780440281,,,,,,,,,,,,
2016,Health,ODA Grants,Asia,Viet Nam,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Grants,Europe,Albania,0.5919624286709491,,,,,,,,,0.5919624286709491,,,,,,,,
2016,Health,ODA Grants,Middle East,Iran,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,ODA Grants,Middle East,Jordan,1.6050308487696556,,,,1.6050308487696556,,,,,,,,,,,,,
2016,Health,ODA Grants,Middle East,Lebanon,0.1062935896781582,,,,0.1062935896781582,,,,,,,,,,,,,
2016,Health,ODA Grants,Middle East,Yemen,16.181425541550276,,,,0.0,,,,,,,,,,,,16.181425541550276,
2016,Health,ODA Grants,North & Central America,"Caribbean & Central America, regional",0.827527318203054,,,,,,,,,,,,,,0.827527318203054,,,
2016,Health,ODA Grants,North & Central America,Costa Rica,0.07379804130170067,,,,,,,,,,,,,,0.07379804130170067,,,
2016,Health,ODA Grants,North & Central America,Dominican Republic,0.19786183103100682,,,,,,,,,,,,,,0.19786183103100682,,,
2016,Health,ODA Grants,North & Central America,Guatemala,0.2531595074162214,,,,,,,,,,,,,,0.2531595074162214,,,
2016,Health,ODA Grants,North & Central America,Haiti,9.460542741822387,,,,,,,,,,,,,,0.21691891989173906,,9.243623821930647,
2016,Health,ODA Grants,North & Central America,Honduras,0.7293297794217979,,,,,,,,,,,,,,0.7293297794217979,,,
2016,Health,ODA Grants,North & Central America,Jamaica,0.11670860992743928,,,,,,,,,,,,,,0.11670860992743928,,,
2016,Health,ODA Grants,North & Central America,Mexico,0.4279708259094998,,,,,,,,,,,,,,0.4279708259094998,,,
2016,Health,ODA Grants,North & Central America,Nicaragua,11.186194256850781,,,,,,,,,,,,,,0.14587237962217778,,11.040321877228603,
2016,Health,ODA Grants,North & Central America,Panama,0.15635377849558052,,,,,,,,,,,,,,0.15635377849558052,,,
2016,Health,ODA Grants,Oceania,Kiribati,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Grants,Oceania,Palau,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Grants,Oceania,Papua New Guinea,0.07972822193089144,,,,,0.07972822193089144,,,,,,,,,,,,
2016,Health,ODA Grants,Oceania,Samoa,0.6830574546711885,,,,,0.6830574546711885,,,,,,,,,,,,
2016,Health,ODA Grants,Oceania,Tuvalu,0.6545906605297274,,,,,,,,,,,,,,,,0.6545906605297274,
2016,Health,ODA Grants,Oceania,Vanuatu,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Grants,"Other, unspecified","Bilateral, unspecified",1.0275036295992261,,,,1.0275036295992261,,,,,,,,,,,,,
2016,Health,ODA Grants,South America,Argentina,0.10210531262067593,,,,,,,,,,,,,,0.10210531262067593,,,
2016,Health,ODA Grants,South America,Bolivia,0.5454074594563378,,,,,,,,,,,,,,0.5454074594563378,,,
2016,Health,ODA Grants,South America,Brazil,0.20771156235228416,,,,,,,,,,,,,,0.20771156235228416,,,
2016,Health,ODA Grants,South America,Chile,0.14903071738280477,,,,,,,,,,,,,,0.14903071738280477,,,
2016,Health,ODA Grants,South America,Colombia,0.265193309595695,,,,,,,,,,,,,,0.265193309595695,,,
2016,Health,ODA Grants,South America,Ecuador,0.4235812717337132,,,,,,,,,,,,,,0.4235812717337132,,,
2016,Health,ODA Grants,South America,Guyana,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Grants,South America,Paraguay,0.2646258794217518,,,,,,,,,,,,,,0.2646258794217518,,,
2016,Health,ODA Grants,South America,Peru,0.23442360544640037,,,,,,,,,,,,,,0.23442360544640037,,,
2016,Health,ODA Grants,South America,"South America, regional",0.9149115649902991,,,,,,,,,,,,,,0.9149115649902991,,,
2016,Health,ODA Grants,South America,Suriname,0.18410432587030967,,,,,,,,,,,,,,0.18410432587030967,,,
2016,Health,ODA Grants,South America,Uruguay,0.09736245286488696,,,,,,,,,,,,,,0.09736245286488696,,,
2016,Health,ODA Loans,Africa,Angola,22.6423792848245,,0.0,,,,,,,,,,,,,,22.6423792848245,
2016,Health,ODA Loans,Africa,Benin,2.2505897339269594,,0.0,,,,,,,,,,,,,,2.2505897339269594,
2016,Health,ODA Loans,Africa,Botswana,0.0,,0.0,,,,,,,,,,,,,,,
2016,Health,ODA Loans,Africa,Burkina Faso,64.52087272088325,,0.0,,,,,,,,,,,,,,64.52087272088325,
2016,Health,ODA Loans,Africa,Burundi,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Cabo Verde,0.44272401043202175,,0.44272401043202175,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Cameroon,6.195102000552163,,0.0,,,,,,,,,,,,,,6.195102000552163,0.0
2016,Health,ODA Loans,Africa,Central African Republic,0.2231467337065075,,,,,,,,,,,,,,,,0.2231467337065075,
2016,Health,ODA Loans,Africa,Chad,0.0,,0.0,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Comoros,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Congo,0.9349065195724922,,,,,,,,,,,,,,,,0.9349065195724922,
2016,Health,ODA Loans,Africa,Côte d'Ivoire,2.555029940346066,,,,,,,,,,,,,,,,2.555029940346066,
2016,Health,ODA Loans,Africa,Democratic Republic of the Congo,16.339500881781138,,0.0,,,,,,,,,,,,,,16.339500881781138,
2016,Health,ODA Loans,Africa,Djibouti,1.0972729166659305,,0.0,,,,,,,,,,,,,,1.0972729166659305,0.0
2016,Health,ODA Loans,Africa,Egypt,0.0,,0.0,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Equatorial Guinea,0.0,,0.0,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Ethiopia,51.47993551380904,,0.0,,,,,,,,,,,,,,51.47993551380904,
2016,Health,ODA Loans,Africa,Gambia,0.0,,0.0,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Ghana,10.923320987230433,,0.0,,,,,,,,,,,,,,10.923320987230433,
2016,Health,ODA Loans,Africa,Guinea,4.836463251407229,,0.0,,,,,,,,,,,,,,4.836463251407229,0.0
2016,Health,ODA Loans,Africa,Guinea-Bissau,0.030609110703838996,,0.030609110703838996,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Kenya,28.659366024398874,,0.27822279113699333,,,,,,,,,,,,,,28.38114323326188,
2016,Health,ODA Loans,Africa,Lesotho,0.9273168733402601,,0.0,,,,,,,,,,,,,,0.9273168733402601,
2016,Health,ODA Loans,Africa,Liberia,0.8522415788357025,,,,,,,,,,,,,,,,0.8522415788357025,
2016,Health,ODA Loans,Africa,Madagascar,16.245696109044577,,0.0,,,,,,,,,,,,,,16.245696109044577,
2016,Health,ODA Loans,Africa,Malawi,13.323107385100503,,0.0,,,,,,,,,,,,,,13.323107385100503,
2016,Health,ODA Loans,Africa,Mali,9.42742516150053,,0.0,,,,,,,,,,,,,,9.42742516150053,
2016,Health,ODA Loans,Africa,Mauritania,2.034761778841349,,0.0,,,,,,,,,,,,,,2.034761778841349,
2016,Health,ODA Loans,Africa,Morocco,0.0,,0.0,,,,,,,,,,0.0,,,,,
2016,Health,ODA Loans,Africa,Mozambique,11.326649284246255,,0.0,,,,,,,,,,,,,,11.326649284246255,
2016,Health,ODA Loans,Africa,Niger,7.548276290059727,,0.0,,,,,,,,,,,,,,7.548276290059727,
2016,Health,ODA Loans,Africa,Nigeria,140.25570951720547,,0.0,,,,,,,,,,,,,,140.25570951720547,
2016,Health,ODA Loans,Africa,Rwanda,2.1093488692717215,,0.4578626192236371,,,,,,,,,,,,,,1.6514862500480842,
2016,Health,ODA Loans,Africa,Sao Tome and Principe,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Senegal,6.254917705869529,,0.0,,,,,,,,,,,,,,6.254917705869529,
2016,Health,ODA Loans,Africa,Sierra Leone,0.0,,0.0,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Africa,Somalia,0.0,,0.0,,,,,,,,,,,,,,,
2016,Health,ODA Loans,Africa,Sudan,0.0,,0.0,,,,,,,,,,,,,,,
2016,Health,ODA Loans,Africa,Tanzania,62.95316914195233,,0.05390586652459928,,,,,,,,,,,,,,62.89926327542773,
2016,Health,ODA Loans,Africa,Togo,0.530491540242421,,,,,,,,,,,,,,,,0.530491540242421,
2016,Health,ODA Loans,Africa,Uganda,33.56521099735778,,19.34313790577775,,,,,,,,,,,,,,14.222073091580029,
2016,Health,ODA Loans,Africa,Zambia,4.913103796693494,,0.0,,,,,,,,,,,,,,4.913103796693494,
2016,Health,ODA Loans,Africa,Zimbabwe,0.0,,0.0,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Afghanistan,0.3864948920631646,,,,,0.3864948920631646,,,,,,,,,,,,
2016,Health,ODA Loans,Asia,Armenia,10.750161639979407,,,,,,,,,,,,,,,,10.750161639979407,
2016,Health,ODA Loans,Asia,Azerbaijan,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Bangladesh,84.7999449442844,,,,,11.284671228227129,,,,,,,,,,,73.51527371605728,
2016,Health,ODA Loans,Asia,Bhutan,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Loans,Asia,Cambodia,0.6455610264032433,,,,,0.0,,,,,,,,,,,0.6455610264032433,
2016,Health,ODA Loans,Asia,China (People's Republic of),0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Georgia,0.0,,,,,0.0,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,India,144.41109917830437,,,,,,,,,,,,,,,,144.41109917830437,
2016,Health,ODA Loans,Asia,Indonesia,0.0,,,,,0.0,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Kyrgyzstan,0.0,,,,,0.0,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Lao People's Democratic Republic,0.8734720323249339,,,,,0.8734720323249339,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Maldives,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Mongolia,6.14710383157439,,,,,5.547554968540118,,,,,,,,,,,0.5995488630342721,
2016,Health,ODA Loans,Asia,Myanmar,17.560720890272677,,,,,0.0,,,,,,,,,,,17.560720890272677,
2016,Health,ODA Loans,Asia,Nepal,10.155528006999047,,,,,0.0,,,,,,,,,,,10.155528006999047,
2016,Health,ODA Loans,Asia,Pakistan,3.0842442273856294,,,,,0.0,,,,,,,,,,,3.0842442273856294,
2016,Health,ODA Loans,Asia,Philippines,0.0,,,,,0.0,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Sri Lanka,23.143271311823508,,,,,0.0,,,,,,,,,,,23.143271311823508,
2016,Health,ODA Loans,Asia,Tajikistan,0.0,,,,,0.0,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Asia,Uzbekistan,31.632270816050134,,,,,,,,,,,,,,,,31.632270816050134,
2016,Health,ODA Loans,Asia,Viet Nam,61.89556494755987,,,,,10.87337214320186,,,,,,,,,,,51.022192804358006,
2016,Health,ODA Loans,Europe,Albania,0.0,,,,,,,,,0.0,,,,,,,0.0,
2016,Health,ODA Loans,Europe,Bosnia and Herzegovina,36.32636488792031,,,,,,,,,2.4862413439196103,,,33.840123544000704,,,,0.0,
2016,Health,ODA Loans,Europe,Kosovo,0.06869116973621231,,,,,,,,,,,,,,,,0.06869116973621231,
2016,Health,ODA Loans,Europe,Moldova,9.107898806815326,,,,,,,,,0.0,,,,,,,9.107898806815326,
2016,Health,ODA Loans,Europe,Montenegro,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Europe,North Macedonia,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Europe,Serbia,20.545789138441123,,,,,,,,,,,,20.545789138441123,,,,0.0,
2016,Health,ODA Loans,Europe,Türkiye,30.214396177559934,,,,,,,,,,,,30.214396177559934,,,,,
2016,Health,ODA Loans,Middle East,Jordan,0.0,,,,0.0,,,,,,,,,,,,,
2016,Health,ODA Loans,Middle East,Yemen,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,North & Central America,Dominican Republic,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Loans,North & Central America,El Salvador,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Loans,North & Central America,Grenada,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,North & Central America,Guatemala,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Loans,North & Central America,Honduras,27.00221403759512,,,,,,,,,,,,,,27.00221403759512,,0.0,
2016,Health,ODA Loans,North & Central America,Nicaragua,45.57816814761124,,,,,,,,,,,,,,41.66168693157883,,3.9164812160324116,
2016,Health,ODA Loans,North & Central America,Saint Lucia,0.3160821605916682,,,,,,,,,,,,,,,,0.3160821605916682,
2016,Health,ODA Loans,North & Central America,Saint Vincent and the Grenadines,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Oceania,Marshall Islands,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Loans,Oceania,Micronesia,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,ODA Loans,Oceania,Papua New Guinea,5.280968778460839,,,,,5.280968778460839,,,,,,,,,,,,
2016,Health,ODA Loans,Oceania,Samoa,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Oceania,Solomon Islands,0.0,,,,,0.0,,,,,,,,,,,0.0,
2016,Health,ODA Loans,Oceania,Tonga,0.0,,,,,,,,,,,,,,,,0.0,
2016,Health,ODA Loans,South America,Argentina,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Loans,South America,Bolivia,8.945157691682489,,,,,,,,,,,,,,8.860839709080476,,0.08431798260201273,
2016,Health,ODA Loans,South America,Ecuador,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Loans,South America,Guyana,0.27407948024423867,,,,,,,,,,,,,,0.27407948024423867,,,
2016,Health,ODA Loans,South America,Paraguay,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,ODA Loans,South America,Suriname,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,Other Official Flows (non Export Credit),Africa,"Africa, regional",2.2805446939963097,2.2805446939963097,,,,,,,,,,,,,,,,
2016,Health,Other Official Flows (non Export Credit),Africa,Botswana,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Africa,Cameroon,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,Other Official Flows (non Export Credit),Africa,Djibouti,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,Other Official Flows (non Export Credit),Africa,Egypt,0.2676332593436505,,,,,,,,,,,,,,,0.2676332593436505,,
2016,Health,Other Official Flows (non Export Credit),Africa,Equatorial Guinea,4.621515348402715,4.621515348402715,,,,,,,,,,,,,,,,
2016,Health,Other Official Flows (non Export Credit),Africa,Eswatini,3.711631428878147,,,,,,,,,,,,,,,3.711631428878147,,
2016,Health,Other Official Flows (non Export Credit),Africa,Gabon,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Africa,Guinea,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,Other Official Flows (non Export Credit),Africa,Mauritania,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,Other Official Flows (non Export Credit),Africa,Morocco,109.30233999745813,82.5367657548567,,,,,,,,,,,,,,26.76557424260143,,
2016,Health,Other Official Flows (non Export Credit),Africa,Senegal,0.0,,,,,,,,,,,,,,,,,0.0
2016,Health,Other Official Flows (non Export Credit),Africa,Seychelles,0.6959049303076372,0.0,,,,,,,,,,,,,,0.6959049303076372,,
2016,Health,Other Official Flows (non Export Credit),Africa,Tunisia,1.6960006118824396,,,,,,,,,,,,,,,1.6960006118824396,,
2016,Health,Other Official Flows (non Export Credit),Asia,"Asia, regional",27.10817359290673,,,,,27.10817359290673,,,,,,,,,,,,
2016,Health,Other Official Flows (non Export Credit),Asia,Azerbaijan,3.144619868516151,,,,,,,,,,,,,,,3.144619868516151,,
2016,Health,Other Official Flows (non Export Credit),Asia,China (People's Republic of),13.373042311030469,,,,,0.0,,,,,,,,,,13.373042311030469,,
2016,Health,Other Official Flows (non Export Credit),Asia,India,48.84834746614538,,,,,48.84834746614538,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Asia,Indonesia,0.0,,,,,0.0,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Asia,Kazakhstan,32.56777581386269,,,,,,,,,,,,,,,32.56777581386269,,
2016,Health,Other Official Flows (non Export Credit),Asia,Pakistan,0.0,,,,,0.0,,,,,,,,,,,,
2016,Health,Other Official Flows (non Export Credit),Asia,Philippines,7.133984813834135,,,,,1.5195705114589686,,,,,,,,,,5.614414302375167,,
2016,Health,Other Official Flows (non Export Credit),Asia,Uzbekistan,0.0,,,,,0.0,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Europe,Albania,0.0,,,,,,,,,0.0,,,,,,,,
2016,Health,Other Official Flows (non Export Credit),Europe,Montenegro,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Europe,North Macedonia,8.879434288818297,,,,,,,,,8.879434288818297,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Europe,Serbia,0.6313881195303009,,,,,,,,,,,,,,,0.6313881195303009,,
2016,Health,Other Official Flows (non Export Credit),Europe,Türkiye,9.49286699052369,,,,,,,,,,,,,,,9.49286699052369,,0.0
2016,Health,Other Official Flows (non Export Credit),Europe,Ukraine,7.822658756604392,,,,,,,,,,,,,,,7.822658756604392,,
2016,Health,Other Official Flows (non Export Credit),Middle East,Iran,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Middle East,Iraq,732.7951129658726,,,,,,,,,,,,,,,732.7951129658726,,
2016,Health,Other Official Flows (non Export Credit),Middle East,Jordan,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Belize,0.0,,,,,,,,,,,,,,0.0,0.0,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Costa Rica,112.415411818926,,,,,,,,,,,,,,0.0,112.415411818926,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Dominican Republic,354.5273331810693,,,,,,,,,,,,,,351.247478642758,3.279854538311349,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,El Salvador,18.387831736140516,,,,,,,,,,,,,0.0,0.0,18.387831736140516,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Grenada,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Guatemala,0.0,,,,,,,,,,,,,,0.0,0.0,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Jamaica,0.8374552050011198,,,,,,,,,,,,,,0.0,0.8374552050011198,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Mexico,66.9203593443218,,,,,,,,,,,,,,66.9203593443218,,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Panama,19.924614653083413,,,,,,,,,,,,,,19.924614653083413,0.0,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Saint Lucia,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),North & Central America,Saint Vincent and the Grenadines,0.0,,,,,,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),Oceania,Papua New Guinea,0.0,,,,,0.0,,,,,,,,,,0.0,,
2016,Health,Other Official Flows (non Export Credit),South America,Argentina,312.46328686626225,,,,,,,,,,,,,,24.21987906392821,288.24340780233405,,
2016,Health,Other Official Flows (non Export Credit),South America,Brazil,118.38048405069944,,,,,,,,,,,,,,45.41719677224733,72.9632872784521,,
2016,Health,Other Official Flows (non Export Credit),South America,Colombia,0.0,,,,,,,,,,,,,,0.0,0.0,,
2016,Health,Other Official Flows (non Export Credit),South America,Ecuador,38.48497728079174,,,,,,,,,,,,,,38.48497728079174,0.0,,
2016,Health,Other Official Flows (non Export Credit),South America,Paraguay,0.0,,,,,,,,,,,,,,0.0,,,
2016,Health,Other Official Flows (non Export Credit),South America,Peru,5.907678275613533,,,,,,,,,,,,,,0.0,5.907678275613533,,
2016,Health,Other Official Flows (non Export Credit),South America,Suriname,0.0,,,,,,,,,,,,,,0.0,,,0.0
2016,Health,Other Official Flows (non Export Credit),South America,Uruguay,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Equity Investment,Africa,"Africa, regional",0.6407367178514649,,,,,,,,,,,,0.6407367178514649,,,,,
2017,Health,ODA Grants,Africa,"Africa, regional",6.42136819842079,0.004631238673200643,0.04498616838468079,,,,,,,,,,,,,,6.371750791362909,
2017,Health,ODA Grants,Africa,Benin,3.3771666039695187,,,,,,,,,,,,,,,,3.3771666039695187,
2017,Health,ODA Grants,Africa,Burkina Faso,15.595734123955944,,,,,,,,,,,,,,,,15.595734123955944,
2017,Health,ODA Grants,Africa,Burundi,14.144086045046375,,,,,,,,,,,,,,,,14.144086045046375,
2017,Health,ODA Grants,Africa,Central African Republic,1.8913505091941665,,,,,,,,,,,,,,,,1.8913505091941665,
2017,Health,ODA Grants,Africa,Chad,6.44983873816429,,,,,,,,,,,,,,,,6.44983873816429,
2017,Health,ODA Grants,Africa,Comoros,0.843232781423007,,,,,,,,,,,,,,,,0.843232781423007,
2017,Health,ODA Grants,Africa,Côte d'Ivoire,6.454712064313592,,,,,,,,,,,,,,,,6.454712064313592,
2017,Health,ODA Grants,Africa,Democratic Republic of the Congo,40.90855008758304,,,,,,,,,,,,,,,,40.90855008758304,
2017,Health,ODA Grants,Africa,Djibouti,0.019398574715247238,,0.019398574715247238,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Africa,Egypt,0.9102994327364159,0.21981542829800504,,,0.6904840044384108,,,,,,,,,,,,,
